Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%
Zone_4450;54440900;54441921;Node_11;1021;315.424;48.2
Zone_4451;54441921;54442942;Node_11;1021;314.24;47.6
Zone_4452;54442942;54443963;Node_11;1021;314.224;38.8
Zone_4453;54443963;54444984;Node_11;1021;314.505;44.3
Zone_4454;54444984;54446005;Node_11;1021;315.647;39.6
Zone_4455;54446005;54447026;Node_11;1021;315.146;36.7
Zone_4456;54447026;54448047;Node_11;1021;314.073;39.9
Zone_4457;54448047;54449068;Node_11;1021;314.846;50.5
Zone_4458;54449068;54450089;Node_11;1021;313.382;48.7
Zone_4459;54450089;54451110;Node_11;1021;315.662;38.3
Zone_4460;54451110;54452131;Node_11;1021;316.989;39.2
Zone_4461;54452131;54453152;Node_11;1021;314.44;45.8
Zone_4462;54453152;54454173;Node_11;1021;313.4;47.4
Zone_4463;54454173;54455194;Node_11;1021;314.28;46.5
Zone_4464;54455194;54456215;Node_11;1021;317.112;46.5
Zone_4465;54456215;54457236;Node_11;1021;314.8;51.8
Zone_4466;54457236;54458257;Node_11;1021;316.532;51.2
Zone_4467;54458257;54459278;Node_11;1021;324.883;58.0
Zone_4468;54459278;54460299;Node_11;1021;314.751;55.0
Zone_4469;54460299;54461320;Node_11;1021;315.64;50.9
Zone_4470;54461320;54462341;Node_11;1021;316.836;55.9
Zone_4471;54462341;54463362;Node_11;1021;313.545;54.3
Zone_4472;54463362;54464383;Node_11;1021;315.885;56.0
Zone_4473;54464383;54465404;Node_11;1021;314.912;54.9
Zone_4474;54465404;54466425;Node_11;1021;315.468;54.2
Zone_4475;54466425;54467446;Node_11;1021;315.569;44.9
Zone_4476;54467446;54468467;Node_11;1021;316.824;49.1
Zone_4477;54468467;54469488;Node_11;1021;316.585;52.2
Zone_4478;54469488;54470509;Node_11;1021;314.808;46.1
Zone_4479;54470509;54471530;Node_11;1021;317.464;51.0
Zone_4480;54471530;54472551;Node_11;1021;314.388;53.0
Zone_4481;54472551;54473572;Node_11;1021;317.123;55.2
Zone_4482;54473572;54474593;Node_11;1021;312.14;50.1
Zone_4483;54474593;54475614;Node_11;1021;316.862;65.7
Zone_4484;54475614;54476635;Node_11;1021;313.1;59.1
Zone_4485;54476635;54477656;Node_11;1021;314.974;50.3
Zone_4486;54477656;54478677;Node_11;1021;314.083;47.4
Zone_4487;54478677;54479698;Node_11;1021;314.762;51.4
Zone_4488;54479698;54480719;Node_11;1021;313.369;53.9
Zone_4489;54480719;54481740;Node_11;1021;316.846;47.9
Zone_4490;54481740;54482761;Node_11;1021;314.07;51.4
Zone_4491;54482761;54483782;Node_11;1021;315.09;48.3
Zone_4492;54483782;54484803;Node_11;1021;318.487;49.6
Zone_4493;54484803;54485824;Node_11;1021;314.426;50.7
Zone_4494;54485824;54486845;Node_11;1021;312.151;50.8
Zone_4495;54486845;54487866;Node_11;1021;316.791;49.2
Zone_4496;54487866;54488887;Node_11;1021;314.735;60.5
Zone_4497;54488887;54489908;Node_11;1021;317.04;62.0
Zone_4498;54489908;54490929;Node_11;1021;314.511;59.1
Zone_4499;54490929;54491950;Node_11;1021;315.565;56.6
Zone_4500;54491950;54492971;Node_11;1021;314.436;49.3
Zone_4501;54492971;54493992;Node_11;1021;314.947;46.9
Zone_4502;54493992;54495013;Node_11;1021;317.349;47.3
Zone_4503;54495013;54496034;Node_11;1021;315.325;49.6
Zone_4504;54496034;54497055;Node_11;1021;315.853;46.6
Zone_4505;54497055;54498076;Node_11;1021;315.914;45.2
Zone_4506;54498076;54499097;Node_11;1021;316.024;55.4
Zone_4507;54499097;54500118;Node_11;1021;315.791;63.6
Zone_4508;54500118;54501139;Node_11;1021;315.092;51.5
Zone_4509;54501139;54502160;Node_11;1021;313.494;53.3
Zone_4510;54502160;54503181;Node_11;1021;315.064;47.5
Zone_4511;54503181;54504202;Node_11;1021;315.981;48.3
Zone_4512;54504202;54505223;Node_11;1021;317.14;53.7
Zone_4513;54505223;54506244;Node_11;1021;316.578;51.8
Zone_4514;54506244;54507265;Node_11;1021;317.749;55.0
Zone_4515;54507265;54508286;Node_11;1021;316.652;53.6
Zone_4516;54508286;54509307;Node_11;1021;314.043;50.2
Zone_4517;54509307;54510328;Node_11;1021;315.742;49.6
Zone_4518;54510328;54511349;Node_11;1021;316.734;50.2
Zone_4519;54511349;54512370;Node_11;1021;315.46;49.1
Zone_4520;54512370;54513391;Node_11;1021;316.952;46.6
Zone_4521;54513391;54514412;Node_11;1021;315.871;52.6
Zone_4522;54514412;54515433;Node_11;1021;316.948;52.5
Zone_4523;54515433;54516454;Node_11;1021;316.32;47.4
Zone_4524;54516454;54517475;Node_11;1021;315.657;49.0
Zone_4525;54517475;54518496;Node_11;1021;315.518;50.0
Zone_4526;54518496;54519517;Node_11;1021;318.342;47.7
Zone_4527;54519517;54520538;Node_11;1021;314.967;51.5
Zone_4528;54520538;54521559;Node_11;1021;316.244;39.9
Zone_4529;54521559;54522580;Node_11;1021;316.941;44.5
Zone_4530;54522580;54523601;Node_11;1021;316.671;43.5
Zone_4531;54523601;54524622;Node_11;1021;317.322;39.7
Zone_4532;54524622;54525643;Node_11;1021;317.055;37.0
Zone_4533;54525643;54526664;Node_11;1021;315.472;43.6
Zone_4534;54526664;54527685;Node_11;1021;315.509;46.0
Zone_4535;54527685;54528706;Node_11;1021;317.157;41.4
Zone_4536;54528706;54529727;Node_11;1021;314.925;48.4
Zone_4537;54529727;54530748;Node_11;1021;314.211;44.3
Zone_4538;54530748;54531769;Node_11;1021;315.89;46.1
Zone_4539;54531769;54532790;Node_11;1021;317.914;40.5
Zone_4540;54532790;54533811;Node_11;1021;316.062;44.6
Zone_4541;54533811;54534832;Node_11;1021;315.748;41.5
Zone_4542;54534832;54535853;Node_11;1021;317.218;38.1
Zone_4543;54535853;54536874;Node_11;1021;315.839;33.0
Zone_4544;54536874;54537895;Node_11;1021;318.216;45.7
Zone_4545;54537895;54538916;Node_11;1021;316.205;40.4
Zone_4546;54538916;54539937;Node_11;1021;316.633;37.2
Zone_4547;54539937;54540958;Node_11;1021;316.737;45.9
Zone_4548;54540958;54541979;Node_11;1021;314.091;52.4
Zone_4549;54541979;54543000;Node_11;1021;315.719;70.1
Zone_4550;54543000;54544021;Node_11;1021;315.978;51.4
Zone_4551;54544021;54545042;Node_11;1021;316.361;48.0
Zone_4552;54545042;54546063;Node_11;1021;317.153;54.3
Zone_4553;54546063;54547084;Node_11;1021;315.135;52.8
Zone_4554;54547084;54548105;Node_11;1021;316.074;59.4
Zone_4555;54548105;54549126;Node_11;1021;317.571;56.5
Zone_4556;54549126;54550147;Node_11;1021;313.83;52.9
Zone_4557;54550147;54551168;Node_11;1021;316.344;50.7
Zone_4558;54551168;54552189;Node_11;1021;315.426;53.1
Zone_4559;54552189;54553210;Node_11;1021;315.252;50.0
Zone_4560;54553210;54554231;Node_11;1021;315.475;42.4
Zone_4561;54554231;54555252;Node_11;1021;314.802;44.5
Zone_4562;54555252;54556273;Node_11;1021;314.414;39.3
Zone_4563;54556273;54557294;Node_11;1021;315.137;43.7
Zone_4564;54557294;54558315;Node_11;1021;315.217;39.1
Zone_4565;54558315;54559336;Node_11;1021;316.087;56.3
Zone_4566;54559336;54560357;Node_11;1021;316.073;53.2
Zone_4567;54560357;54561378;Node_11;1021;315.006;46.9
Zone_4568;54561378;54562399;Node_11;1021;315.17;72.4
Zone_4569;54562399;54563420;Node_11;1021;315.541;66.2
Zone_4570;54563420;54564441;Node_11;1021;316.929;49.3
Zone_4571;54564441;54565462;Node_11;1021;316.514;56.1
Zone_4572;54565462;54566483;Node_11;1021;314.002;50.8
Zone_4573;54566483;54567504;Node_11;1021;315.094;46.9
Zone_4574;54567504;54568525;Node_11;1021;311.379;53.0
Zone_4575;54568525;54569546;Node_11;1021;314.457;49.6
Zone_4576;54569546;54570567;Node_11;1021;314.578;47.1
Zone_4577;54570567;54571588;Node_11;1021;314.313;49.4
Zone_4578;54571588;54572609;Node_11;1021;316.32;59.5
Zone_4579;54572609;54573630;Node_11;1021;317.005;51.1
Zone_4580;54573630;54574651;Node_11;1021;315.937;51.5
Zone_4581;54574651;54575672;Node_11;1021;314.968;52.9
Zone_4582;54575672;54576693;Node_11;1021;318.455;49.9
Zone_4583;54576693;54577714;Node_11;1021;314.761;35.7
Zone_4584;54577714;54578735;Node_11;1021;314.361;48.2
Zone_4585;54578735;54579756;Node_11;1021;316.046;45.8
Zone_4586;54579756;54580777;Node_11;1021;313.914;50.0
Zone_4587;54580777;54581798;Node_11;1021;317.443;58.7
Zone_4588;54581798;54582819;Node_11;1021;316.161;57.5
Zone_4589;54582819;54583840;Node_11;1021;314.537;54.8
Zone_4590;54583840;54584861;Node_11;1021;315.301;56.9
Zone_4591;54584861;54585882;Node_11;1021;316.348;57.5
Zone_4592;54585882;54586903;Node_11;1021;315.078;52.8
Zone_4593;54586903;54587924;Node_11;1021;315.212;50.0
Zone_4594;54587924;54588945;Node_11;1021;317.595;49.6
Zone_4595;54588945;54589966;Node_11;1021;314.489;41.9
Zone_4596;54589966;54590987;Node_11;1021;316.382;47.1
Zone_4597;54590987;54592008;Node_11;1021;314.586;50.7
Zone_4598;54592008;54593029;Node_11;1021;316.313;56.8
Zone_4599;54593029;54594050;Node_11;1021;315.203;52.4
Zone_4600;54594050;54595071;Node_11;1021;315.957;58.6
Zone_4601;54595071;54596092;Node_11;1021;315.521;46.6
Zone_4602;54596092;54597113;Node_11;1021;314.08;53.4
Zone_4603;54597113;54598134;Node_11;1021;313.09;52.3
Zone_4604;54598134;54599155;Node_11;1021;317.483;52.2
Zone_4605;54599155;54600176;Node_11;1021;313.99;47.7
Zone_4606;54600176;54601197;Node_11;1021;316.323;47.9
Zone_4607;54601197;54602218;Node_11;1021;316.348;62.4
Zone_4608;54602218;54603239;Node_12;1021;316.728;55.1
Zone_4609;54603239;54604260;Node_12;1021;315.406;55.8
Zone_4610;54604260;54605281;Node_12;1021;314.393;56.1
Zone_4611;54605281;54606302;Node_12;1021;316.688;46.8
Zone_4612;54606302;54607323;Node_12;1021;316.298;55.4
Zone_4613;54607323;54608344;Node_12;1021;314.74;59.2
Zone_4614;54608344;54609365;Node_12;1021;314.443;58.4
Zone_4615;54609365;54610386;Node_12;1021;315.898;58.9
Zone_4616;54610386;54611407;Node_12;1021;316.266;52.7
Zone_4617;54611407;54612428;Node_12;1021;316.427;56.2
Zone_4618;54612428;54613449;Node_12;1021;315.801;53.5
Zone_4619;54613449;54614470;Node_12;1021;315.862;43.8
Zone_4620;54614470;54615491;Node_12;1021;318.881;53.6
Zone_4621;54615491;54616512;Node_12;1021;316.602;51.4
Zone_4622;54616512;54617533;Node_12;1021;314.039;45.2
Zone_4623;54617533;54618554;Node_12;1021;314.12;49.1
Zone_4624;54618554;54619575;Node_12;1021;315.894;48.1
Zone_4625;54619575;54620596;Node_12;1021;316.236;53.9
Zone_4626;54620596;54621617;Node_12;1021;317.339;49.5
Zone_4627;54621617;54622638;Node_12;1021;318.204;52.8
Zone_4628;54622638;54623659;Node_12;1021;316.45;55.3
Zone_4629;54623659;54624680;Node_12;1021;318.128;54.6
Zone_4630;54624680;54625701;Node_12;1021;317.99;54.7
Zone_4631;54625701;54626722;Node_12;1021;316.372;45.4
Zone_4632;54626722;54627743;Node_12;1021;315.702;50.5
Zone_4633;54627743;54628764;Node_12;1021;317.17;53.7
Zone_4634;54628764;54629785;Node_12;1021;315.799;48.5
Zone_4635;54629785;54630806;Node_12;1021;314.553;49.3
Zone_4636;54630806;54631827;Node_12;1021;316.656;46.0
Zone_4637;54631827;54632848;Node_12;1021;316.605;44.6
Zone_4638;54632848;54633869;Node_12;1021;315.61;38.2
Zone_4639;54633869;54634890;Node_12;1021;315.701;38.8
Zone_4640;54634890;54635911;Node_12;1021;315.837;41.2
Zone_4641;54635911;54636932;Node_12;1021;315.863;45.8
Zone_4642;54636932;54637953;Node_12;1021;316.523;46.5
Zone_4643;54637953;54638974;Node_12;1021;315.866;44.0
Zone_4644;54638974;54639995;Node_12;1021;317.582;40.9
Zone_4645;54639995;54641016;Node_12;1021;318.17;50.2
Zone_4646;54641016;54642037;Node_12;1021;316.01;49.0
Zone_4647;54642037;54643058;Node_12;1021;316.18;47.1
Zone_4648;54643058;54644079;Node_12;1021;316.982;42.1
Zone_4649;54644079;54645100;Node_12;1021;313.604;46.5
Zone_4650;54645100;54646121;Node_12;1021;314.437;45.7
Zone_4651;54646121;54647142;Node_12;1021;315.258;43.0
Zone_4652;54647142;54648163;Node_12;1021;316.348;43.5
Zone_4653;54648163;54649184;Node_12;1021;315.951;45.2
Zone_4654;54649184;54650205;Node_12;1021;316.566;50.0
Zone_4655;54650205;54651226;Node_12;1021;312.698;45.6
Zone_4656;54651226;54652247;Node_12;1021;317.462;51.7
Zone_4657;54652247;54653268;Node_12;1021;316.087;51.9
Zone_4658;54653268;54654289;Node_12;1021;314.181;52.2
Zone_4659;54654289;54655310;Node_12;1021;314.827;45.8
Zone_4660;54655310;54656331;Node_12;1021;314.295;44.9
Zone_4661;54656331;54657352;Node_12;1021;315.178;45.9
Zone_4662;54657352;54658373;Node_12;1021;313.519;42.9
Zone_4663;54658373;54659394;Node_12;1021;315.022;40.8
Zone_4664;54659394;54660415;Node_12;1021;315.402;42.6
Zone_4665;54660415;54661436;Node_12;1021;315.664;40.1
Zone_4666;54661436;54662457;Node_12;1021;315.678;48.9
Zone_4667;54662457;54663478;Node_12;1021;314.643;39.6
Zone_4668;54663478;54664499;Node_12;1021;315.71;50.0
Zone_4669;54664499;54665520;Node_12;1021;316.444;51.7
Zone_4670;54665520;54666541;Node_12;1021;316.728;50.2
Zone_4671;54666541;54667562;Node_12;1021;315.528;45.9
Zone_4672;54667562;54668583;Node_12;1021;315.278;44.8
Zone_4673;54668583;54669604;Node_12;1021;315.51;49.4
Zone_4674;54669604;54670625;Node_12;1021;315.771;50.8
Zone_4675;54670625;54671646;Node_12;1021;315.748;59.2
Zone_4676;54671646;54672667;Node_12;1021;319.074;50.3
Zone_4677;54672667;54673688;Node_12;1021;314.254;52.0
Zone_4678;54673688;54674709;Node_12;1021;315.624;48.6
Zone_4679;54674709;54675730;Node_12;1021;314.587;47.5
Zone_4680;54675730;54676751;Node_12;1021;314.96;43.0
Zone_4681;54676751;54677772;Node_12;1021;315.213;52.2
Zone_4682;54677772;54678793;Node_12;1021;317.22;41.3
Zone_4683;54678793;54679814;Node_12;1021;315.411;59.5
Zone_4684;54679814;54680835;Node_12;1021;314.488;56.8
Zone_4685;54680835;54681856;Node_12;1021;315.599;50.0
Zone_4686;54681856;54682877;Node_12;1021;314.002;50.3
Zone_4687;54682877;54683898;Node_12;1021;313.908;50.2
Zone_4688;54683898;54684919;Node_12;1021;314.688;43.9
Zone_4689;54684919;54685940;Node_12;1021;314.939;54.3
Zone_4690;54685940;54686961;Node_12;1021;314.46;50.1
Zone_4691;54686961;54687982;Node_12;1021;314.309;42.8
Zone_4692;54687982;54689003;Node_12;1021;316.641;48.6
Zone_4693;54689003;54690024;Node_12;1021;317.15;51.4
Zone_4694;54690024;54691045;Node_12;1021;316.087;50.7
Zone_4695;54691045;54692066;Node_12;1021;315.425;45.9
Zone_4696;54692066;54693087;Node_12;1021;316.871;52.1
Zone_4697;54693087;54694108;Node_12;1021;315.722;49.1
Zone_4698;54694108;54695129;Node_12;1021;315.065;52.5
Zone_4699;54695129;54696150;Node_12;1021;315.199;52.6
Zone_4700;54696150;54697171;Node_12;1021;313.37;40.6
Zone_4701;54697171;54698192;Node_12;1021;315.386;52.3
Zone_4702;54698192;54699213;Node_12;1021;314.642;50.9
Zone_4703;54699213;54700234;Node_12;1021;315.85;55.1
Zone_4704;54700234;54701255;Node_12;1021;316.375;52.4
Zone_4705;54701255;54702276;Node_12;1021;315.735;55.1
Zone_4706;54702276;54703297;Node_12;1021;313.045;47.0
Zone_4707;54703297;54704318;Node_12;1021;315.621;48.8
Zone_4708;54704318;54705339;Node_12;1021;314.248;48.7
Zone_4709;54705339;54706360;Node_12;1021;316.363;49.5
Zone_4710;54706360;54707381;Node_12;1021;314.535;49.2
Zone_4711;54707381;54708402;Node_12;1021;316.664;43.9
Zone_4712;54708402;54709423;Node_12;1021;316.19;51.2
Zone_4713;54709423;54710444;Node_12;1021;315.794;53.0
Zone_4714;54710444;54711465;Node_12;1021;316.594;51.4
Zone_4715;54711465;54712486;Node_12;1021;317.762;48.5
Zone_4716;54712486;54713507;Node_12;1021;318.207;50.9
Zone_4717;54713507;54714528;Node_12;1021;315.508;50.7
Zone_4718;54714528;54715549;Node_12;1021;312.434;55.1
Zone_4719;54715549;54716570;Node_12;1021;316.636;55.0
Zone_4720;54716570;54717591;Node_12;1021;315.662;36.4
Zone_4721;54717591;54718612;Node_12;1021;316.478;43.4
Zone_4722;54718612;54719633;Node_12;1021;314.727;41.3
Zone_4723;54719633;54720654;Node_12;1021;314.676;35.5
Zone_4724;54720654;54721675;Node_12;1021;314.636;31.9
Zone_4725;54721675;54722696;Node_12;1021;315.702;40.1
Zone_4726;54722696;54723717;Node_12;1021;315.905;39.7
Zone_4727;54723717;54724738;Node_12;1021;315.916;40.7
Zone_4728;54724738;54725759;Node_12;1021;316.725;40.8
Zone_4729;54725759;54726780;Node_12;1021;316.784;32.3
Zone_4730;54726780;54727801;Node_12;1021;316.03;37.6
Zone_4731;54727801;54728822;Node_12;1021;315.576;41.4
Zone_4732;54728822;54729843;Node_12;1021;315.375;39.7
Zone_4733;54729843;54730864;Node_12;1021;313.95;39.5
Zone_4734;54730864;54731885;Node_12;1021;315.486;43.8
Zone_4735;54731885;54732906;Node_12;1021;316.101;44.5
Zone_4736;54732906;54733927;Node_12;1021;316.459;39.9
Zone_4737;54733927;54734948;Node_12;1021;314.174;42.6
Zone_4738;54734948;54735969;Node_12;1021;314.659;39.9
Zone_4739;54735969;54736990;Node_12;1021;314.822;48.5
Zone_4740;54736990;54738011;Node_12;1021;314.597;50.2
Zone_4741;54738011;54739032;Node_12;1021;314.037;51.8
Zone_4742;54739032;54740053;Node_12;1021;316.094;44.8
Zone_4743;54740053;54741074;Node_12;1021;314.907;47.9
Zone_4744;54741074;54742095;Node_12;1021;315.254;47.1
Zone_4745;54742095;54743116;Node_12;1021;316.151;49.6
Zone_4746;54743116;54744137;Node_12;1021;317.024;55.0
Zone_4747;54744137;54745158;Node_12;1021;315.707;54.3
Zone_4748;54745158;54746179;Node_12;1021;316.154;54.0
Zone_4749;54746179;54747200;Node_12;1021;314.736;47.8
Zone_4750;54747200;54748221;Node_12;1021;313.608;54.8
Zone_4751;54748221;54749242;Node_12;1021;315.247;57.5
Zone_4752;54749242;54750263;Node_12;1021;314.055;50.4
Zone_4753;54750263;54751284;Node_12;1021;314.251;51.1
Zone_4754;54751284;54752305;Node_12;1021;315.183;42.0
Zone_4755;54752305;54753326;Node_12;1021;314.299;46.9
Zone_4756;54753326;54754347;Node_12;1021;315.675;53.4
Zone_4757;54754347;54755368;Node_12;1021;314.589;64.2
Zone_4758;54755368;54756389;Node_12;1021;316.254;50.6
Zone_4759;54756389;54757410;Node_12;1021;316.227;45.5
Zone_4760;54757410;54758431;Node_12;1021;316.153;52.8
Zone_4761;54758431;54759452;Node_12;1021;315.325;53.6
Zone_4762;54759452;54760473;Node_12;1021;314.378;48.3
Zone_4763;54760473;54761494;Node_12;1021;312.1;52.8
Zone_4764;54761494;54762515;Node_12;1021;314.402;48.0
Zone_4765;54762515;54763536;Node_12;1021;313.955;42.4
Zone_4766;54763536;54764557;Node_12;1021;313.797;52.3
Zone_4767;54764557;54765578;Node_12;1021;315.923;45.7
Zone_4768;54765578;54766599;Node_12;1021;316.694;50.2
Zone_4769;54766599;54767620;Node_12;1021;314.766;46.1
Zone_4770;54767620;54768641;Node_12;1021;316.806;53.5
Zone_4771;54768641;54769662;Node_12;1021;314.058;47.5
Zone_4772;54769662;54770683;Node_12;1021;313.797;45.0
Zone_4773;54770683;54771704;Node_12;1021;314.61;46.0
Zone_4774;54771704;54772725;Node_12;1021;314.791;47.2
Zone_4775;54772725;54773746;Node_12;1021;316.356;44.3
Zone_4776;54773746;54774767;Node_12;1021;314.94;50.3
Zone_4777;54774767;54775788;Node_12;1021;316.077;47.8
Zone_4778;54775788;54776809;Node_12;1021;316.557;51.5
Zone_4779;54776809;54777830;Node_12;1021;316.005;49.8
Zone_4780;54777830;54778851;Node_12;1021;316.706;50.2
Zone_4781;54778851;54779872;Node_12;1021;317.578;44.7
Zone_4782;54779872;54780893;Node_12;1021;316.98;52.2
Zone_4783;54780893;54781914;Node_12;1021;313.338;65.7
Zone_4784;54781914;54782935;Node_12;1021;315.186;48.3
Zone_4785;54782935;54783956;Node_12;1021;317.058;44.2
Zone_4786;54783956;54784977;Node_12;1021;317.106;47.0
Zone_4787;54784977;54785998;Node_12;1021;316.234;48.4
Zone_4788;54785998;54787019;Node_12;1021;316.243;54.0
Zone_4789;54787019;54788040;Node_12;1021;316.714;59.3
Zone_4790;54788040;54789061;Node_12;1021;313.304;54.8
Zone_4791;54789061;54790082;Node_12;1021;318.424;54.8
Zone_4792;54790082;54791103;Node_12;1021;315.682;49.6
Zone_4793;54791103;54792124;Node_12;1021;315.171;53.1
Zone_4794;54792124;54793145;Node_12;1021;315.319;50.4
Zone_4795;54793145;54794166;Node_12;1021;315.833;47.5
Zone_4796;54794166;54795187;Node_12;1021;315.695;49.1
Zone_4797;54795187;54796208;Node_12;1021;315.346;51.9
Zone_4798;54796208;54797229;Node_12;1021;316.625;49.5
Zone_4799;54797229;54798250;Node_12;1021;315.195;49.6
Zone_4800;54798250;54799271;Node_12;1021;314.467;49.7
Zone_4801;54799271;54800292;Node_12;1021;315.349;53.2
Zone_4802;54800292;54801313;Node_12;1021;316.545;68.1
Zone_4803;54801313;54802334;Node_12;1021;314.217;52.4
Zone_4804;54802334;54803355;Node_12;1021;314.977;40.8
Zone_4805;54803355;54804376;Node_12;1021;316.438;49.2
Zone_4806;54804376;54805397;Node_12;1021;315.929;50.6
Zone_4807;54805397;54806418;Node_12;1021;315.328;60.4
Zone_4808;54806418;54807439;Node_12;1021;315.278;54.1
Zone_4809;54807439;54808460;Node_12;1021;316.348;53.7
Zone_4810;54808460;54809481;Node_12;1021;317.005;55.4
Zone_4811;54809481;54810502;Node_12;1021;314.549;49.4
Zone_4812;54810502;54811523;Node_12;1021;314.261;55.9
Zone_4813;54811523;54812544;Node_12;1021;315.651;58.6
Zone_4814;54812544;54813565;Node_12;1021;315.804;49.4
Zone_4815;54813565;54814586;Node_12;1021;315.862;55.8
Zone_4816;54814586;54815607;Node_12;1021;314.41;54.4
Zone_4817;54815607;54816628;Node_12;1021;313.64;52.5
Zone_4818;54816628;54817649;Node_12;1021;315.888;50.3
Zone_4819;54817649;54818670;Node_12;1021;314.08;37.5
Zone_4820;54818670;54819691;Node_12;1021;314.452;49.8
