Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%;Т_Плавления_(C);CpG_Островки_(шт);GC_Skew;AT_Skew;Индекс_Изгибаемости;Потенциал_Z_ДНК_%;Сродство_Нуклеосом_%;Жесткость_Точечная_(3-mer);Жесткость_Полувитка_(5-mer);Периодичность_Витка_(10-mer);Регуляторный_Профиль_(20-mer);Энергия_Деформации_(kT);Локальная_Гидрофобность;Микро_Заряд_Дебая
Zone_5291;55299561;55300582;Node_13;1021;"=""314.897""";"=""43.6""";"=""2932.0""";"=""10.0""";"=""-0.0247""";"=""-0.1111""";"=""0.0485""";"=""3.53""";"=""31.88""";"=""0.0472""";"=""0.045""";"=""31.88""";"=""43.41""";"=""0.303""";"=""321.539""";"=""10.5092"""
Zone_5292;55300582;55301603;Node_13;1021;"=""316.085""";"=""49.6""";"=""3054.0""";"=""11.0""";"=""0.0672""";"=""-0.0136""";"=""0.0501""";"=""3.13""";"=""25.54""";"=""0.0486""";"=""0.045""";"=""25.54""";"=""49.77""";"=""0.303""";"=""322.204""";"=""10.5488"""
Zone_5293;55301603;55302624;Node_13;1021;"=""315.276""";"=""45.6""";"=""2974.0""";"=""8.0""";"=""0.0""";"=""-0.0559""";"=""0.0489""";"=""3.53""";"=""30.1""";"=""0.0477""";"=""0.0449""";"=""30.1""";"=""45.81""";"=""0.304""";"=""321.799""";"=""10.5218"""
Zone_5294;55302624;55303645;Node_13;1021;"=""316.619""";"=""46.7""";"=""2996.0""";"=""8.0""";"=""0.1027""";"=""0.0882""";"=""0.05""";"=""3.53""";"=""28.61""";"=""0.0487""";"=""0.0449""";"=""28.61""";"=""46.9""";"=""0.303""";"=""322.219""";"=""10.5666"""
Zone_5295;55303645;55304666;Node_13;1021;"=""316.004""";"=""46.7""";"=""2996.0""";"=""3.0""";"=""0.0818""";"=""-0.0809""";"=""0.0491""";"=""1.57""";"=""29.31""";"=""0.0481""";"=""0.0451""";"=""29.31""";"=""46.79""";"=""0.302""";"=""321.967""";"=""10.5461"""
Zone_5296;55304666;55305687;Node_13;1021;"=""312.314""";"=""44.7""";"=""2954.0""";"=""5.0""";"=""-0.25""";"=""-0.3204""";"=""0.048""";"=""2.35""";"=""31.29""";"=""0.0471""";"=""0.0448""";"=""31.29""";"=""44.8""";"=""0.305""";"=""321.488""";"=""10.4229"""
Zone_5297;55305687;55306708;Node_13;1021;"=""315.957""";"=""39.7""";"=""2852.0""";"=""3.0""";"=""0.0815""";"=""-0.0325""";"=""0.0471""";"=""1.96""";"=""36.24""";"=""0.0461""";"=""0.0449""";"=""36.24""";"=""39.89""";"=""0.304""";"=""321.057""";"=""10.5445"""
Zone_5298;55306708;55307729;Node_13;1021;"=""314.394""";"=""38.8""";"=""2834.0""";"=""7.0""";"=""-0.0808""";"=""-0.1232""";"=""0.0467""";"=""4.7""";"=""36.44""";"=""0.0458""";"=""0.0447""";"=""36.44""";"=""39.16""";"=""0.306""";"=""320.902""";"=""10.4924"""
Zone_5299;55307729;55308750;Node_13;1021;"=""316.474""";"=""51.4""";"=""3092.0""";"=""10.0""";"=""0.1048""";"=""-0.0323""";"=""0.0508""";"=""4.31""";"=""23.66""";"=""0.0495""";"=""0.0451""";"=""23.66""";"=""51.51""";"=""0.301""";"=""322.589""";"=""10.5618"""
Zone_5300;55308750;55309771;Node_13;1021;"=""316.593""";"=""44.3""";"=""2946.0""";"=""7.0""";"=""0.1283""";"=""0.0088""";"=""0.049""";"=""4.31""";"=""31.78""";"=""0.0479""";"=""0.045""";"=""31.78""";"=""44.47""";"=""0.303""";"=""321.868""";"=""10.5657"""
Zone_5301;55309771;55310792;Node_13;1021;"=""315.757""";"=""52.1""";"=""3106.0""";"=""19.0""";"=""0.0489""";"=""-0.0961""";"=""0.0513""";"=""4.31""";"=""22.67""";"=""0.0498""";"=""0.045""";"=""22.67""";"=""52.17""";"=""0.303""";"=""322.745""";"=""10.5378"""
Zone_5302;55310792;55311813;Node_13;1021;"=""313.565""";"=""46.0""";"=""2982.0""";"=""11.0""";"=""-0.1362""";"=""-0.2305""";"=""0.0486""";"=""4.31""";"=""30.1""";"=""0.0474""";"=""0.0445""";"=""30.1""";"=""45.6""";"=""0.308""";"=""321.647""";"=""10.4647"""
Zone_5303;55311813;55312834;Node_13;1021;"=""314.32""";"=""45.2""";"=""2966.0""";"=""12.0""";"=""-0.0779""";"=""-0.1485""";"=""0.0485""";"=""1.96""";"=""30.89""";"=""0.0475""";"=""0.0449""";"=""30.89""";"=""45.02""";"=""0.303""";"=""321.702""";"=""10.4899"""
Zone_5304;55312834;55313855;Node_13;1021;"=""315.996""";"=""48.0""";"=""3022.0""";"=""11.0""";"=""0.0694""";"=""-0.0471""";"=""0.0487""";"=""5.88""";"=""27.13""";"=""0.0479""";"=""0.0451""";"=""27.13""";"=""47.88""";"=""0.301""";"=""321.864""";"=""10.5458"""
Zone_5305;55313855;55314876;Node_13;1021;"=""315.809""";"=""47.8""";"=""3018.0""";"=""13.0""";"=""0.0451""";"=""-0.0244""";"=""0.0496""";"=""3.13""";"=""28.02""";"=""0.0486""";"=""0.0451""";"=""28.02""";"=""47.48""";"=""0.302""";"=""322.186""";"=""10.5396"""
Zone_5306;55314876;55315897;Node_13;1021;"=""314.842""";"=""43.9""";"=""2938.0""";"=""8.0""";"=""-0.0223""";"=""-0.1414""";"=""0.049""";"=""4.31""";"=""32.18""";"=""0.048""";"=""0.0451""";"=""32.18""";"=""43.87""";"=""0.302""";"=""321.919""";"=""10.5073"""
Zone_5307;55315897;55316918;Node_13;1021;"=""315.475""";"=""47.4""";"=""3010.0""";"=""11.0""";"=""0.0289""";"=""-0.095""";"=""0.0492""";"=""2.35""";"=""27.92""";"=""0.0483""";"=""0.0443""";"=""27.92""";"=""47.52""";"=""0.31""";"=""322.043""";"=""10.5284"""
Zone_5308;55316918;55317939;Node_13;1021;"=""314.951""";"=""45.5""";"=""2972.0""";"=""8.0""";"=""-0.0151""";"=""-0.1295""";"=""0.0488""";"=""6.27""";"=""31.39""";"=""0.0477""";"=""0.045""";"=""31.39""";"=""45.45""";"=""0.302""";"=""321.795""";"=""10.511"""
Zone_5309;55317939;55318960;Node_13;1021;"=""315.052""";"=""47.0""";"=""3002.0""";"=""12.0""";"=""-0.025""";"=""-0.0536""";"=""0.0484""";"=""3.13""";"=""29.01""";"=""0.0474""";"=""0.0448""";"=""29.01""";"=""46.82""";"=""0.305""";"=""321.638""";"=""10.5143"""
Zone_5310;55318960;55319981;Node_13;1021;"=""318.462""";"=""50.0""";"=""3062.0""";"=""9.0""";"=""0.2941""";"=""0.0098""";"=""0.0497""";"=""3.53""";"=""24.85""";"=""0.0487""";"=""0.045""";"=""24.85""";"=""50.03""";"=""0.302""";"=""322.208""";"=""10.6281"""
Zone_5311;55319981;55321002;Node_13;1021;"=""315.944""";"=""41.2""";"=""2884.0""";"=""9.0""";"=""0.0641""";"=""0.0033""";"=""0.0486""";"=""3.13""";"=""34.65""";"=""0.0475""";"=""0.0451""";"=""34.65""";"=""41.15""";"=""0.301""";"=""321.711""";"=""10.5441"""
Zone_5312;55321002;55322023;Node_13;1021;"=""316.02""";"=""39.1""";"=""2840.0""";"=""6.0""";"=""0.0977""";"=""-0.0514""";"=""0.047""";"=""3.92""";"=""37.72""";"=""0.0461""";"=""0.0448""";"=""37.72""";"=""39.05""";"=""0.305""";"=""321.055""";"=""10.5466"""
Zone_5313;55322023;55323044;Node_13;1021;"=""314.747""";"=""37.1""";"=""2800.0""";"=""4.0""";"=""-0.066""";"=""-0.0436""";"=""0.046""";"=""3.13""";"=""40.2""";"=""0.0453""";"=""0.0446""";"=""40.2""";"=""37.34""";"=""0.307""";"=""320.677""";"=""10.5041"""
Zone_5314;55323044;55324065;Node_13;1021;"=""316.681""";"=""47.1""";"=""3004.0""";"=""6.0""";"=""0.1185""";"=""0.0481""";"=""0.0495""";"=""3.92""";"=""28.71""";"=""0.0483""";"=""0.0449""";"=""28.71""";"=""47.56""";"=""0.303""";"=""322.045""";"=""10.5687"""
Zone_5315;55324065;55325086;Node_13;1021;"=""315.969""";"=""41.7""";"=""2894.0""";"=""14.0""";"=""0.0423""";"=""0.079""";"=""0.0469""";"=""1.96""";"=""35.15""";"=""0.046""";"=""0.0446""";"=""35.15""";"=""41.06""";"=""0.307""";"=""321.019""";"=""10.5449"""
Zone_5316;55325086;55326107;Node_13;1021;"=""315.666""";"=""43.1""";"=""2922.0""";"=""8.0""";"=""0.0273""";"=""0.0086""";"=""0.0483""";"=""2.35""";"=""33.37""";"=""0.0474""";"=""0.0449""";"=""33.37""";"=""43.32""";"=""0.304""";"=""321.651""";"=""10.5348"""
Zone_5317;55326107;55327128;Node_13;1021;"=""316.339""";"=""43.8""";"=""2936.0""";"=""17.0""";"=""0.0649""";"=""0.1359""";"=""0.0482""";"=""8.62""";"=""34.26""";"=""0.0474""";"=""0.0445""";"=""34.26""";"=""43.84""";"=""0.308""";"=""321.632""";"=""10.5573"""
Zone_5318;55327128;55328149;Node_13;1021;"=""317.068""";"=""44.5""";"=""2950.0""";"=""11.0""";"=""0.1542""";"=""0.1005""";"=""0.0476""";"=""2.35""";"=""30.89""";"=""0.0467""";"=""0.0445""";"=""30.89""";"=""44.35""";"=""0.309""";"=""321.326""";"=""10.5816"""
Zone_5319;55328149;55329170;Node_13;1021;"=""315.981""";"=""43.8""";"=""2936.0""";"=""13.0""";"=""0.038""";"=""0.0906""";"=""0.0476""";"=""4.7""";"=""31.98""";"=""0.0465""";"=""0.0444""";"=""31.98""";"=""43.55""";"=""0.309""";"=""321.256""";"=""10.5453"""
Zone_5320;55329170;55330191;Node_13;1021;"=""315.829""";"=""43.8""";"=""2936.0""";"=""11.0""";"=""0.0694""";"=""-0.0767""";"=""0.0485""";"=""4.7""";"=""32.97""";"=""0.0475""";"=""0.045""";"=""32.97""";"=""44.03""";"=""0.302""";"=""321.691""";"=""10.5402"""
Zone_5321;55330191;55331212;Node_13;1021;"=""316.072""";"=""45.5""";"=""2972.0""";"=""8.0""";"=""0.0667""";"=""0.0144""";"=""0.0485""";"=""5.48""";"=""30.59""";"=""0.0475""";"=""0.0448""";"=""30.59""";"=""45.68""";"=""0.305""";"=""321.698""";"=""10.5484"""
Zone_5322;55331212;55332233;Node_13;1021;"=""315.704""";"=""44.3""";"=""2946.0""";"=""12.0""";"=""0.0619""";"=""-0.1037""";"=""0.0485""";"=""3.13""";"=""31.68""";"=""0.0475""";"=""0.045""";"=""31.68""";"=""44.08""";"=""0.303""";"=""321.673""";"=""10.5361"""
Zone_5323;55332233;55333254;Node_13;1021;"=""317.99""";"=""51.6""";"=""3096.0""";"=""17.0""";"=""0.26""";"=""-0.0891""";"=""0.0503""";"=""9.4""";"=""26.04""";"=""0.0495""";"=""0.045""";"=""26.04""";"=""51.93""";"=""0.302""";"=""322.6""";"=""10.6124"""
Zone_5324;55333254;55334275;Node_13;1021;"=""317.143""";"=""55.3""";"=""3172.0""";"=""11.0""";"=""0.154""";"=""-0.0307""";"=""0.0518""";"=""3.13""";"=""19.11""";"=""0.0504""";"=""0.0452""";"=""19.11""";"=""55.3""";"=""0.3""";"=""323.013""";"=""10.5841"""
Zone_5325;55334275;55335296;Node_13;1021;"=""318.014""";"=""55.2""";"=""3170.0""";"=""12.0""";"=""0.2199""";"=""0.0328""";"=""0.0521""";"=""4.7""";"=""20.59""";"=""0.0509""";"=""0.0451""";"=""20.59""";"=""55.19""";"=""0.301""";"=""323.216""";"=""10.6132"""
Zone_5326;55335296;55336317;Node_13;1021;"=""317.95""";"=""46.5""";"=""2992.0""";"=""7.0""";"=""0.2547""";"=""0.044""";"=""0.0485""";"=""2.74""";"=""29.21""";"=""0.0476""";"=""0.0446""";"=""29.21""";"=""46.22""";"=""0.306""";"=""321.74""";"=""10.611"""
Zone_5327;55336317;55337338;Node_13;1021;"=""315.313""";"=""45.7""";"=""2976.0""";"=""11.0""";"=""0.015""";"=""-0.0975""";"=""0.0486""";"=""3.92""";"=""31.39""";"=""0.0477""";"=""0.0447""";"=""31.39""";"=""45.68""";"=""0.306""";"=""321.771""";"=""10.523"""
Zone_5328;55337338;55338359;Node_13;1021;"=""316.85""";"=""43.9""";"=""2938.0""";"=""6.0""";"=""0.1473""";"=""0.0471""";"=""0.0484""";"=""3.92""";"=""30.4""";"=""0.0474""";"=""0.0449""";"=""30.4""";"=""43.69""";"=""0.303""";"=""321.667""";"=""10.5743"""
Zone_5329;55338359;55339380;Node_13;1021;"=""314.885""";"=""41.3""";"=""2886.0""";"=""4.0""";"=""-0.0332""";"=""-0.0851""";"=""0.0482""";"=""5.48""";"=""34.55""";"=""0.0472""";"=""0.0448""";"=""34.55""";"=""41.03""";"=""0.305""";"=""321.567""";"=""10.5087"""
Zone_5330;55339380;55340401;Node_13;1021;"=""313.439""";"=""38.4""";"=""2826.0""";"=""6.0""";"=""-0.1837""";"=""-0.1765""";"=""0.046""";"=""1.57""";"=""37.72""";"=""0.045""";"=""0.0447""";"=""37.72""";"=""38.55""";"=""0.306""";"=""320.553""";"=""10.4605"""
Zone_5331;55340401;55341422;Node_13;1021;"=""313.666""";"=""39.7""";"=""2852.0""";"=""5.0""";"=""-0.1556""";"=""-0.1656""";"=""0.0475""";"=""5.09""";"=""36.83""";"=""0.0466""";"=""0.0448""";"=""36.83""";"=""39.6""";"=""0.304""";"=""321.287""";"=""10.4681"""
Zone_5332;55341422;55342443;Node_13;1021;"=""315.81""";"=""36.9""";"=""2796.0""";"=""6.0""";"=""0.0663""";"=""-0.0217""";"=""0.046""";"=""4.7""";"=""40.79""";"=""0.0451""";"=""0.0448""";"=""40.79""";"=""36.82""";"=""0.305""";"=""320.613""";"=""10.5396"""
Zone_5333;55342443;55343464;Node_13;1021;"=""316.004""";"=""41.7""";"=""2894.0""";"=""4.0""";"=""0.1268""";"=""-0.1765""";"=""0.0473""";"=""4.7""";"=""35.15""";"=""0.0464""";"=""0.0453""";"=""35.15""";"=""41.67""";"=""0.299""";"=""321.194""";"=""10.5461"""
Zone_5334;55343464;55344485;Node_13;1021;"=""316.95""";"=""51.1""";"=""3086.0""";"=""5.0""";"=""0.1188""";"=""0.1182""";"=""0.05""";"=""3.53""";"=""25.64""";"=""0.0489""";"=""0.0449""";"=""25.64""";"=""51.12""";"=""0.303""";"=""322.31""";"=""10.5777"""
Zone_5335;55344485;55345506;Node_13;1021;"=""315.408""";"=""46.0""";"=""2982.0""";"=""6.0""";"=""0.0426""";"=""-0.1652""";"=""0.0485""";"=""1.96""";"=""29.8""";"=""0.0473""";"=""0.0449""";"=""29.8""";"=""46.19""";"=""0.303""";"=""321.594""";"=""10.5262"""
Zone_5336;55345506;55346527;Node_13;1021;"=""315.299""";"=""44.3""";"=""2946.0""";"=""5.0""";"=""-0.0177""";"=""0.0193""";"=""0.0483""";"=""3.13""";"=""31.29""";"=""0.0471""";"=""0.0448""";"=""31.29""";"=""44.52""";"=""0.305""";"=""321.501""";"=""10.5225"""
Zone_5337;55346527;55347548;Node_13;1021;"=""314.312""";"=""34.7""";"=""2750.0""";"=""4.0""";"=""-0.1017""";"=""-0.1094""";"=""0.0454""";"=""3.13""";"=""44.26""";"=""0.0447""";"=""0.0447""";"=""44.26""";"=""34.38""";"=""0.306""";"=""320.442""";"=""10.4896"""
Zone_5338;55347548;55348569;Node_13;1021;"=""315.772""";"=""43.3""";"=""2926.0""";"=""5.0""";"=""0.0543""";"=""-0.0432""";"=""0.048""";"=""5.48""";"=""32.08""";"=""0.0472""";"=""0.0447""";"=""32.08""";"=""43.09""";"=""0.306""";"=""321.548""";"=""10.5383"""
Zone_5339;55348569;55349590;Node_13;1021;"=""315.535""";"=""48.9""";"=""3040.0""";"=""4.0""";"=""0.022""";"=""-0.0498""";"=""0.0494""";"=""2.35""";"=""27.13""";"=""0.0484""";"=""0.0452""";"=""27.13""";"=""48.48""";"=""0.301""";"=""322.116""";"=""10.5304"""
Zone_5340;55349590;55350611;Node_13;1021;"=""317.207""";"=""44.6""";"=""2952.0""";"=""5.0""";"=""0.1824""";"=""0.053""";"=""0.048""";"=""6.27""";"=""32.18""";"=""0.0471""";"=""0.0448""";"=""32.18""";"=""44.29""";"=""0.305""";"=""321.501""";"=""10.5862"""
Zone_5341;55350611;55351632;Node_13;1021;"=""314.919""";"=""46.3""";"=""2988.0""";"=""5.0""";"=""-0.0529""";"=""0.0""";"=""0.0492""";"=""3.92""";"=""29.8""";"=""0.0483""";"=""0.045""";"=""29.8""";"=""46.49""";"=""0.302""";"=""322.071""";"=""10.5099"""
Zone_5342;55351632;55352653;Node_13;1021;"=""315.775""";"=""42.1""";"=""2902.0""";"=""10.0""";"=""0.0558""";"=""-0.0389""";"=""0.0472""";"=""3.13""";"=""35.15""";"=""0.0465""";"=""0.0448""";"=""35.15""";"=""41.89""";"=""0.304""";"=""321.218""";"=""10.5385"""
Zone_5343;55352653;55353674;Node_13;1021;"=""315.1""";"=""45.3""";"=""2968.0""";"=""9.0""";"=""-0.0281""";"=""-0.0215""";"=""0.0487""";"=""3.13""";"=""30.89""";"=""0.0475""";"=""0.0447""";"=""30.89""";"=""45.08""";"=""0.306""";"=""321.693""";"=""10.5159"""
Zone_5344;55353674;55354695;Node_13;1021;"=""315.864""";"=""45.5""";"=""2972.0""";"=""10.0""";"=""0.0753""";"=""-0.1007""";"=""0.0493""";"=""3.92""";"=""29.31""";"=""0.0481""";"=""0.045""";"=""29.31""";"=""45.58""";"=""0.303""";"=""321.941""";"=""10.5414"""
Zone_5345;55354695;55355716;Node_13;1021;"=""315.297""";"=""41.8""";"=""2896.0""";"=""4.0""";"=""-0.0117""";"=""0.0""";"=""0.0473""";"=""3.53""";"=""35.74""";"=""0.0464""";"=""0.0447""";"=""35.74""";"=""42.06""";"=""0.305""";"=""321.176""";"=""10.5225"""
Zone_5346;55355716;55356737;Node_13;1021;"=""315.466""";"=""44.7""";"=""2954.0""";"=""11.0""";"=""0.0351""";"=""-0.1044""";"=""0.0485""";"=""5.88""";"=""30.99""";"=""0.0476""";"=""0.0447""";"=""30.99""";"=""44.74""";"=""0.306""";"=""321.751""";"=""10.5281"""
Zone_5347;55356737;55357758;Node_13;1021;"=""316.031""";"=""37.3""";"=""2804.0""";"=""5.0""";"=""0.0814""";"=""0.0125""";"=""0.0466""";"=""4.31""";"=""40.1""";"=""0.0459""";"=""0.0449""";"=""40.1""";"=""37.32""";"=""0.303""";"=""320.991""";"=""10.547"""
Zone_5348;55357758;55358779;Node_13;1021;"=""316.424""";"=""42.7""";"=""2914.0""";"=""2.0""";"=""0.1239""";"=""-0.0222""";"=""0.0479""";"=""2.35""";"=""33.07""";"=""0.0469""";"=""0.045""";"=""33.07""";"=""42.6""";"=""0.302""";"=""321.439""";"=""10.5601"""
Zone_5349;55358779;55359800;Node_13;1021;"=""316.068""";"=""44.8""";"=""2956.0""";"=""6.0""";"=""0.0678""";"=""0.0142""";"=""0.0486""";"=""3.53""";"=""31.98""";"=""0.0476""";"=""0.0448""";"=""31.98""";"=""44.54""";"=""0.305""";"=""321.729""";"=""10.5482"""
Zone_5350;55359800;55360821;Node_13;1021;"=""315.462""";"=""45.0""";"=""2960.0""";"=""9.0""";"=""0.024""";"=""-0.0676""";"=""0.0486""";"=""5.48""";"=""31.19""";"=""0.0476""";"=""0.0447""";"=""31.19""";"=""44.91""";"=""0.305""";"=""321.755""";"=""10.528"""
Zone_5351;55360821;55361842;Node_13;1021;"=""316.515""";"=""40.3""";"=""2864.0""";"=""1.0""";"=""0.1095""";"=""0.082""";"=""0.0469""";"=""2.35""";"=""36.83""";"=""0.0459""";"=""0.0445""";"=""36.83""";"=""40.15""";"=""0.308""";"=""320.966""";"=""10.5631"""
Zone_5352;55361842;55362863;Node_13;1021;"=""316.033""";"=""35.0""";"=""2756.0""";"=""6.0""";"=""0.0812""";"=""0.0301""";"=""0.046""";"=""2.74""";"=""42.57""";"=""0.0453""";"=""0.0449""";"=""42.57""";"=""34.63""";"=""0.304""";"=""320.686""";"=""10.5471"""
Zone_5353;55362863;55363884;Node_13;1021;"=""315.959""";"=""40.0""";"=""2858.0""";"=""2.0""";"=""0.0539""";"=""0.0473""";"=""0.0476""";"=""1.96""";"=""37.03""";"=""0.0467""";"=""0.0448""";"=""37.03""";"=""40.06""";"=""0.304""";"=""321.324""";"=""10.5446"""
Zone_5354;55363884;55364905;Node_13;1021;"=""315.41""";"=""41.5""";"=""2890.0""";"=""4.0""";"=""-0.0094""";"=""0.0352""";"=""0.0468""";"=""2.35""";"=""34.85""";"=""0.046""";"=""0.0449""";"=""34.85""";"=""41.55""";"=""0.303""";"=""321.008""";"=""10.5263"""
Zone_5355;55364905;55365926;Node_13;1021;"=""314.893""";"=""39.6""";"=""2850.0""";"=""7.0""";"=""-0.0693""";"=""0.0243""";"=""0.047""";"=""3.13""";"=""38.51""";"=""0.0463""";"=""0.0447""";"=""38.51""";"=""39.4""";"=""0.305""";"=""321.13""";"=""10.509"""
Zone_5356;55365926;55366947;Node_13;1021;"=""316.065""";"=""44.6""";"=""2952.0""";"=""6.0""";"=""0.0462""";"=""0.0919""";"=""0.0488""";"=""3.53""";"=""30.89""";"=""0.0475""";"=""0.0449""";"=""30.89""";"=""44.49""";"=""0.303""";"=""321.698""";"=""10.5481"""
Zone_5357;55366947;55367968;Node_13;1021;"=""315.095""";"=""49.2""";"=""3046.0""";"=""12.0""";"=""-0.0279""";"=""-0.025""";"=""0.0504""";"=""3.92""";"=""25.35""";"=""0.0491""";"=""0.0449""";"=""25.35""";"=""49.31""";"=""0.303""";"=""322.405""";"=""10.5158"""
Zone_5358;55367968;55368989;Node_13;1021;"=""316.063""";"=""47.1""";"=""3004.0""";"=""9.0""";"=""0.0561""";"=""0.0407""";"=""0.0499""";"=""5.88""";"=""27.33""";"=""0.0488""";"=""0.0449""";"=""27.33""";"=""46.9""";"=""0.304""";"=""322.279""";"=""10.5481"""
Zone_5359;55368989;55370010;Node_13;1021;"=""314.599""";"=""41.3""";"=""2886.0""";"=""12.0""";"=""-0.0616""";"=""-0.1018""";"=""0.048""";"=""3.13""";"=""34.46""";"=""0.0471""";"=""0.045""";"=""34.46""";"=""41.6""";"=""0.302""";"=""321.499""";"=""10.4992"""
Zone_5360;55370010;55371031;Node_13;1021;"=""316.674""";"=""41.4""";"=""2888.0""";"=""2.0""";"=""0.1489""";"=""0.0067""";"=""0.0471""";"=""3.92""";"=""33.56""";"=""0.046""";"=""0.0448""";"=""33.56""";"=""41.84""";"=""0.305""";"=""321.026""";"=""10.5684"""
Zone_5361;55371031;55372052;Node_13;1021;"=""316.116""";"=""45.3""";"=""2968.0""";"=""5.0""";"=""0.067""";"=""0.0323""";"=""0.0486""";"=""3.92""";"=""29.31""";"=""0.0475""";"=""0.0449""";"=""29.31""";"=""45.6""";"=""0.304""";"=""321.711""";"=""10.5498"""
Zone_5362;55372052;55373073;Node_13;1021;"=""316.303""";"=""40.5""";"=""2870.0""";"=""14.0""";"=""0.1498""";"=""-0.1203""";"=""0.0479""";"=""3.53""";"=""35.45""";"=""0.0471""";"=""0.0452""";"=""35.45""";"=""40.57""";"=""0.301""";"=""321.506""";"=""10.5561"""
Zone_5363;55373073;55374094;Node_13;1021;"=""316.707""";"=""39.3""";"=""2844.0""";"=""7.0""";"=""0.1671""";"=""-0.0065""";"=""0.0479""";"=""2.74""";"=""36.63""";"=""0.0473""";"=""0.045""";"=""36.63""";"=""39.2""";"=""0.303""";"=""321.612""";"=""10.5696"""
Zone_5364;55374094;55375115;Node_13;1021;"=""314.193""";"=""45.7""";"=""2976.0""";"=""9.0""";"=""-0.1049""";"=""-0.0975""";"=""0.0489""";"=""2.74""";"=""30.79""";"=""0.0482""";"=""0.0449""";"=""30.79""";"=""45.81""";"=""0.304""";"=""322.001""";"=""10.4856"""
Zone_5365;55375115;55376136;Node_13;1021;"=""315.884""";"=""50.4""";"=""3072.0""";"=""14.0""";"=""0.0369""";"=""0.0277""";"=""0.0503""";"=""1.96""";"=""25.84""";"=""0.0492""";"=""0.0451""";"=""25.84""";"=""50.43""";"=""0.302""";"=""322.465""";"=""10.5421"""
Zone_5366;55376136;55377157;Node_13;1021;"=""316.763""";"=""41.1""";"=""2882.0""";"=""5.0""";"=""0.1238""";"=""0.1215""";"=""0.0466""";"=""4.7""";"=""35.15""";"=""0.0455""";"=""0.0446""";"=""35.15""";"=""41.27""";"=""0.307""";"=""320.803""";"=""10.5714"""
Zone_5367;55377157;55378178;Node_13;1021;"=""314.335""";"=""45.8""";"=""2978.0""";"=""11.0""";"=""-0.1026""";"=""-0.0488""";"=""0.0489""";"=""6.27""";"=""29.8""";"=""0.0478""";"=""0.045""";"=""29.8""";"=""45.8""";"=""0.303""";"=""321.811""";"=""10.4904"""
Zone_5368;55378178;55379199;Node_13;1021;"=""314.7""";"=""45.5""";"=""2972.0""";"=""14.0""";"=""-0.0624""";"=""-0.054""";"=""0.0486""";"=""3.53""";"=""30.89""";"=""0.0474""";"=""0.0447""";"=""30.89""";"=""45.61""";"=""0.305""";"=""321.66""";"=""10.5026"""
Zone_5369;55379199;55380220;Node_13;1021;"=""313.554""";"=""42.7""";"=""2914.0""";"=""6.0""";"=""-0.1606""";"=""-0.1692""";"=""0.0479""";"=""3.13""";"=""34.26""";"=""0.0469""";"=""0.045""";"=""34.26""";"=""42.93""";"=""0.302""";"=""321.433""";"=""10.4643"""
Zone_5370;55380220;55381241;Node_13;1021;"=""313.862""";"=""51.6""";"=""3096.0""";"=""8.0""";"=""-0.1271""";"=""-0.1093""";"=""0.0505""";"=""2.74""";"=""22.28""";"=""0.0493""";"=""0.045""";"=""22.28""";"=""51.8""";"=""0.302""";"=""322.522""";"=""10.4746"""
Zone_5371;55381241;55382262;Node_13;1021;"=""314.739""";"=""47.6""";"=""3014.0""";"=""9.0""";"=""-0.0535""";"=""-0.0692""";"=""0.0501""";"=""3.92""";"=""27.72""";"=""0.0489""";"=""0.0452""";"=""27.72""";"=""47.38""";"=""0.301""";"=""322.319""";"=""10.5039"""
Zone_5372;55382262;55383283;Node_13;1021;"=""316.432""";"=""49.9""";"=""3060.0""";"=""17.0""";"=""0.1277""";"=""-0.1328""";"=""0.0501""";"=""12.14""";"=""26.93""";"=""0.049""";"=""0.0452""";"=""26.93""";"=""49.91""";"=""0.3""";"=""322.35""";"=""10.5604"""
Zone_5373;55383283;55384304;Node_13;1021;"=""315.704""";"=""44.7""";"=""2954.0""";"=""14.0""";"=""0.0395""";"=""-0.0265""";"=""0.0496""";"=""5.09""";"=""31.39""";"=""0.0486""";"=""0.0451""";"=""31.39""";"=""44.92""";"=""0.302""";"=""322.2""";"=""10.5361"""
Zone_5374;55384304;55385325;Node_13;1021;"=""315.945""";"=""46.4""";"=""2990.0""";"=""11.0""";"=""0.0549""";"=""0.0018""";"=""0.0489""";"=""5.09""";"=""29.8""";"=""0.0476""";"=""0.045""";"=""29.8""";"=""46.54""";"=""0.303""";"=""321.735""";"=""10.5441"""
Zone_5375;55385325;55386346;Node_13;1021;"=""315.325""";"=""43.9""";"=""2938.0""";"=""4.0""";"=""0.0134""";"=""-0.0785""";"=""0.0467""";"=""2.74""";"=""32.57""";"=""0.0461""";"=""0.0444""";"=""32.57""";"=""43.94""";"=""0.309""";"=""321.041""";"=""10.5234"""
Zone_5376;55386346;55387367;Node_14;1021;"=""313.906""";"=""39.6""";"=""2850.0""";"=""9.0""";"=""-0.1535""";"=""-0.0859""";"=""0.0465""";"=""2.35""";"=""37.52""";"=""0.0457""";"=""0.0445""";"=""37.52""";"=""39.33""";"=""0.308""";"=""320.876""";"=""10.4761"""
